[2026-03-08 22:48:33] [INFO    ] discord.client: logging in using static token
[2026-03-08 23:01:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 26, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025281, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1478201518988722328', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:01:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:01:22] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:01:22] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:01:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:01:24.940000+00:00', 'pinned': False, 'nonce': '1480400084934852608', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400085723643955', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'H', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:01:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:01:25] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:01:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 28, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:01:26.879000+00:00', 'pinned': False, 'nonce': '1480400097157054464', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400093856268318', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<#1478596795578716223> for full list of features', 'components': [], 'channel_type': 0, 'channel_id': '1478201518988722328', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:01:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:01:27] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:01:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 28.
[2026-03-08 23:01:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:01:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 29, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMDE5NzE0NTMyOTc2NTppVGI4R1l0MjZLT0w2elpMcFBON250MFVVbmcwVXhneWdRS1FGN1ZSbFlJdWxBUThZb21kQTRJUVFmOU1MbmpBQkFKNTBHY0E5YktLWmxOcEt6R2dDNmV0M01xcDNINVZaVjZNSUc0S1NKU21ISllqU2Q1MzA5ZFBEdGJWR0Q2RQ', 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480400197145329765', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'name': 'request_ridealong', 'id': '1478545063402537015', 'guild_id': '1343440503407902792'}, 'context': 0, 'channel_id': '1478201518988722328', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permissions': '2248473465835073', 'parent_id': '1343440503407902793', 'nsfw': False, 'name': 'conservation-officers', 'last_message_id': '1480400093856268318', 'id': '1478201518988722328', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:01:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:01:52] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:01:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 30, 'op': 0, 'd': {'webhook_id': '1476710981190287410', 'type': 20, 'tts': False, 'timestamp': '2026-03-09T03:01:51.699000+00:00', 'pinned': False, 'nonce': '1480400195433791488', 'mentions': [{'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'type': 2, 'name': 'request_ridealong', 'id': '1480400197145329765', 'command_type': 1, 'authorizing_integration_owners': {'0': '1343440503407902792'}}, 'interaction': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'type': 2, 'name': 'request_ridealong', 'id': '1480400197145329765'}, 'id': '1480400197958897785', 'flags': 64, 'embeds': [{'type': 'rich', 'title': 'Ridealong Request Sent!', 'id': '1480400197958897789', 'description': 'Your ridealong request has been sent to an FTO,\n if one is available, you will be contacted shortly.', 'content_scan_version': 0, 'color': 3028269}], 'edited_timestamp': None, 'content': '<@765288377993134101>', 'components': [], 'channel_type': 0, 'channel_id': '1478201518988722328', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'application_id': '1476710981190287410'}}
[2026-03-08 23:01:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:01:52] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:01:52] [DEBUG   ] discord.webhook.async_: Webhook ID 1480400197145329765 with POST https://discord.com/api/v10/interactions/1480400197145329765/aW50ZXJhY3Rpb246MTQ4MDQwMDE5NzE0NTMyOTc2NTppVGI4R1l0MjZLT0w2elpMcFBON250MFVVbmcwVXhneWdRS1FGN1ZSbFlJdWxBUThZb21kQTRJUVFmOU1MbmpBQkFKNTBHY0E5YktLWmxOcEt6R2dDNmV0M01xcDNINVZaVjZNSUc0S1NKU21ISllqU2Q1MzA5ZFBEdGJWR0Q2RQ/callback has returned status code 200
[2026-03-08 23:01:53] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1478228958666424443 with None has returned 200
[2026-03-08 23:01:53] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/1478228958666424443 has received {'id': '1478228958666424443', 'type': 0, 'last_message_id': '1479215407209381949', 'flags': 0, 'guild_id': '1343440503407902792', 'name': 'supervisors', 'parent_id': '1343440503407902793', 'rate_limit_per_user': 0, 'topic': None, 'position': 4, 'permission_overwrites': [], 'nsfw': False}
[2026-03-08 23:01:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 31, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:01:52.170000+00:00', 'pinned': False, 'nonce': '7022295413594331674', 'mentions': [], 'mention_roles': ['1478229659874365632'], 'mention_everyone': False, 'member': {'roles': ['1478103373524766784'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T18:55:06.122000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400199934414949', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Ridealong Request Recieved!', 'id': '1480400199934414950', 'description': '<@765288377993134101> has requested a ridealong with an FTO.', 'content_scan_version': 0, 'color': 3028269}], 'edited_timestamp': None, 'content': '<@&1478229659874365632>', 'components': [], 'channel_type': 0, 'channel_id': '1478228958666424443', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:01:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:01:53] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:01:53] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1478228958666424443/messages with {"embeds":[{"flags":0,"color":3028269,"type":"rich","description":"<@765288377993134101> has requested a ridealong with an FTO.","title":"Ridealong Request Recieved!"}],"content":"<@&1478229659874365632>","components":[],"nonce":"7022295413594331674","enforce_nonce":true,"tts":false} has returned 200
[2026-03-08 23:01:53] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1478228958666424443/messages has received {'type': 0, 'content': '<@&1478229659874365632>', 'mentions': [], 'mention_roles': ['1478229659874365632'], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Ridealong Request Recieved!', 'description': '<@765288377993134101> has requested a ridealong with an FTO.', 'color': 3028269, 'content_scan_version': 0}], 'timestamp': '2026-03-09T03:01:52.170000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1480400199934414949', 'channel_id': '1478228958666424443', 'author': {'id': '1476710981190287410', 'username': 'MNRF Utilities', 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f', 'discriminator': '5983', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': '33ffd3c043fbed2d9c0631ad96686ff4', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7022295413594331674'}
[2026-03-08 23:01:53] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2026-03-08 23:02:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 32, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMDI1ODE1MTIyMzQwNjplSFZwWDQxWkxsc0c4Tm1lZFVKUXFFR1EzSnBUN1AxMm15aDNtendmR2x6NENpcDU4b01NRWk5U3R2TFpKQmd6Y240Z2xrQzB6UVNjZ2xJRkd2a3lUMFUxeDI0VHVoc3ZObXRaYWdQcHllY2dyS09UcGNzVUdPaGU2c3VCNDNQdQ', 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480400258151223406', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 'hi', 'type': 3, 'name': 'msg'}], 'name': 'dm', 'id': '1476746207899680942'}, 'context': 0, 'channel_id': '1478596795578716223', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permissions': '2248473465835073', 'parent_id': '1343440503407902793', 'nsfw': False, 'name': 'bot-features', 'last_message_id': '1478598526496804967', 'id': '1478596795578716223', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:02:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:07] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:02:07] [ERROR   ] discord.app_commands.tree: Ignoring exception in command tree
Traceback (most recent call last):
  File "C:\Users\munro\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\discord\app_commands\tree.py", line 1138, in wrapper
    await self._call(interaction)
  File "C:\Users\munro\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\discord\app_commands\tree.py", line 1270, in _call
    command, options = self._get_app_command_options(data)
                       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  File "C:\Users\munro\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\discord\app_commands\tree.py", line 1174, in _get_app_command_options
    raise CommandNotFound(name, parents)
discord.app_commands.errors.CommandNotFound: Application command 'dm' not found
[2026-03-08 23:02:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 32.
[2026-03-08 23:02:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:02:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 33, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMDMxNzc2MDkyOTkxNTp1ekZBUHYzU3Nxd3VMQ0ZEaVJETklpcnNOTkcwWm9paldKMDFjZjBDN2hpT1hUV1NzUWtTdkhjQjU0S1N5T1ltU0kzQ0xYNWZwZG9sVlh2OHZHaWR3V2JTelRNOVF0dEZmRjhHclNIbGhLRVB3WkdxbXZ0dlk3aWFpV1F3T0NVcg', 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480400317760929915', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'type': 1, 'options': [], 'name': 'create'}], 'name': 'ticket', 'id': '1480374056996966473', 'guild_id': '1343440503407902792'}, 'context': 0, 'channel_id': '1478596795578716223', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 5, 'permissions': '2248473465835073', 'parent_id': '1343440503407902793', 'nsfw': False, 'name': 'bot-features', 'last_message_id': '1478598526496804967', 'id': '1478596795578716223', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:02:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:21] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:02:21] [DEBUG   ] discord.webhook.async_: Webhook ID 1480400317760929915 with POST https://discord.com/api/v10/interactions/1480400317760929915/aW50ZXJhY3Rpb246MTQ4MDQwMDMxNzc2MDkyOTkxNTp1ekZBUHYzU3Nxd3VMQ0ZEaVJETklpcnNOTkcwWm9paldKMDFjZjBDN2hpT1hUV1NzUWtTdkhjQjU0S1N5T1ltU0kzQ0xYNWZwZG9sVlh2OHZHaWR3V2JTelRNOVF0dEZmRjhHclNIbGhLRVB3WkdxbXZ0dlk3aWFpV1F3T0NVcg/callback has returned status code 200
[2026-03-08 23:02:21] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2026-03-08 23:02:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 34, 'op': 0, 'd': {'user_id': '765288377993134101', 'timestamp': 1773025349, 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'display_name': 'Ezy', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:02:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:30] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:02:30] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:02:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 35, 'op': 0, 'd': {'user_id': '765288377993134101', 'timestamp': 1773025358, 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'display_name': 'Ezy', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:02:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:39] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:02:39] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:02:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 36, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025363, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:02:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:44] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:02:44] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:02:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 37, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:02:44.920000+00:00', 'pinned': False, 'nonce': '1480400420525309952', 'mentions': [{'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400421183946912', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1313413062723768322>  what does the dm feature due', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:02:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:45] [DEBUG   ] discord.client: Dispatching event message
